household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
hh_with_children,percentiles_91_95,2005,59400.0,29500.0,23100.0,5500.0,1300.0
hh_with_children,percentiles_91_95,2006,62200.0,31100.0,23600.0,6300.0,1200.0
hh_with_children,percentiles_91_95,2007,63700.0,32900.0,24300.0,5400.0,1100.0
hh_with_children,percentiles_91_95,2008,59600.0,30900.0,24500.0,3100.0,1100.0
hh_with_children,percentiles_91_95,2009,56800.0,28400.0,24900.0,2500.0,1000.0
hh_with_children,percentiles_91_95,2010,58400.0,29600.0,24700.0,3100.0,1000.0
hh_with_children,percentiles_91_95,2011,57100.0,31400.0,21300.0,3300.0,1100.0
hh_with_children,percentiles_91_95,2012,59800.0,33200.0,21700.0,3700.0,1200.0
hh_with_children,percentiles_91_95,2013,65700.0,34300.0,25900.0,4300.0,1200.0
hh_with_children,percentiles_91_95,2014,68600.0,36200.0,26000.0,4900.0,1400.0
hh_with_children,percentiles_91_95,2015,71200.0,38200.0,26700.0,4900.0,1500.0
hh_with_children,percentiles_91_95,2016,71600.0,38800.0,27000.0,4400.0,1400.0
hh_with_children,percentiles_91_95,2017,74300.0,41300.0,28000.0,3500.0,1400.0
hh_with_children,percentiles_96_99,1979,63400.0,42500.0,8900.0,10500.0,1500.0
hh_with_children,percentiles_96_99,1980,62500.0,43500.0,9600.0,8100.0,1300.0
hh_with_children,percentiles_96_99,1981,60800.0,43100.0,10500.0,6200.0,1100.0
hh_with_children,percentiles_96_99,1982,56000.0,39800.0,11600.0,3400.0,1100.0
hh_with_children,percentiles_96_99,1983,55600.0,36900.0,12700.0,4700.0,1300.0
hh_with_children,percentiles_96_99,1984,58900.0,38100.0,14000.0,5200.0,1600.0
hh_with_children,percentiles_96_99,1985,58600.0,37700.0,14500.0,4900.0,1500.0
hh_with_children,percentiles_96_99,1986,65600.0,44000.0,14800.0,5300.0,1600.0
hh_with_children,percentiles_96_99,1987,70800.0,46700.0,15500.0,7100.0,1500.0
hh_with_children,percentiles_96_99,1988,72900.0,48300.0,16400.0,6700.0,1600.0
hh_with_children,percentiles_96_99,1989,72900.0,48000.0,16900.0,6500.0,1400.0
hh_with_children,percentiles_96_99,1990,72600.0,47600.0,17200.0,6200.0,1600.0
hh_with_children,percentiles_96_99,1991,73700.0,46200.0,20100.0,5700.0,1700.0
hh_with_children,percentiles_96_99,1992,75900.0,48000.0,20100.0,6100.0,1800.0
hh_with_children,percentiles_96_99,1993,79100.0,49000.0,21400.0,7000.0,1800.0
hh_with_children,percentiles_96_99,1994,82300.0,50600.0,22400.0,7400.0,1900.0
hh_with_children,percentiles_96_99,1995,86600.0,55000.0,21500.0,8300.0,1800.0
hh_with_children,percentiles_96_99,1996,93800.0,61000.0,22300.0,9000.0,1600.0
hh_with_children,percentiles_96_99,1997,100100.0,65900.0,23100.0,9300.0,1800.0
hh_with_children,percentiles_96_99,1998,106800.0,71800.0,24500.0,8800.0,1700.0
hh_with_children,percentiles_96_99,1999,115100.0,77900.0,25500.0,9500.0,2200.0
hh_with_children,percentiles_96_99,2000,117400.0,80200.0,26100.0,9100.0,2000.0
hh_with_children,percentiles_96_99,2001,105900.0,72100.0,25800.0,6100.0,1900.0
hh_with_children,percentiles_96_99,2002,99500.0,66400.0,26100.0,5400.0,1700.0
hh_with_children,percentiles_96_99,2003,98300.0,62500.0,26400.0,7800.0,1600.0
hh_with_children,percentiles_96_99,2004,105500.0,67600.0,26700.0,9500.0,1700.0
hh_with_children,percentiles_96_99,2005,117100.0,75500.0,26800.0,13200.0,1600.0
hh_with_children,percentiles_96_99,2006,121500.0,78100.0,27600.0,14300.0,1500.0
hh_with_children,percentiles_96_99,2007,124600.0,82800.0,28200.0,12200.0,1300.0
hh_with_children,percentiles_96_99,2008,111400.0,75100.0,28200.0,6800.0,1300.0
hh_with_children,percentiles_96_99,2009,102800.0,67300.0,29100.0,5100.0,1200.0
hh_with_children,percentiles_96_99,2010,107400.0,70400.0,28800.0,6900.0,1300.0
hh_with_children,percentiles_96_99,2011,108600.0,74700.0,25600.0,7000.0,1300.0
hh_with_children,percentiles_96_99,2012,116200.0,80800.0,25900.0,8000.0,1500.0
hh_with_children,percentiles_96_99,2013,124300.0,82200.0,30800.0,10000.0,1400.0
hh_with_children,percentiles_96_99,2014,132000.0,87900.0,31500.0,10900.0,1600.0
hh_with_children,percentiles_96_99,2015,136400.0,92600.0,32300.0,9900.0,1700.0
hh_with_children,percentiles_96_99,2016,136400.0,92800.0,32400.0,9600.0,1600.0
hh_with_children,percentiles_96_99,2017,142700.0,99200.0,34000.0,7900.0,1700.0
hh_with_children,top_1_percent,1979,223900.0,150800.0,7300.0,63100.0,2700.0
hh_with_children,top_1_percent,1980,201800.0,143100.0,8400.0,47900.0,2400.0
hh_with_children,top_1_percent,1981,195200.0,142700.0,9300.0,40900.0,2300.0
hh_with_children,top_1_percent,1982,173200.0,134000.0,11800.0,25200.0,2100.0
hh_with_children,top_1_percent,1983,213000.0,160500.0,12800.0,36400.0,3300.0
hh_with_children,top_1_percent,1984,230700.0,170600.0,14200.0,41700.0,4200.0
hh_with_children,top_1_percent,1985,219500.0,162200.0,14200.0,38500.0,4600.0
hh_with_children,top_1_percent,1986,337300.0,258900.0,14400.0,59500.0,4500.0
hh_with_children,top_1_percent,1987,295400.0,226300.0,16800.0,48400.0,3900.0
hh_with_children,top_1_percent,1988,336500.0,260500.0,16800.0,55400.0,3900.0
hh_with_children,top_1_percent,1989,316500.0,242500.0,17600.0,53300.0,3100.0
hh_with_children,top_1_percent,1990,265200.0,201700.0,18100.0,42300.0,3100.0
hh_with_children,top_1_percent,1991,281700.0,213300.0,22700.0,42000.0,3800.0
hh_with_children,top_1_percent,1992,321200.0,244800.0,20700.0,51700.0,4000.0
hh_with_children,top_1_percent,1993,369300.0,278500.0,23900.0,62900.0,3900.0
hh_with_children,top_1_percent,1994,369100.0,269500.0,32800.0,63000.0,3700.0
hh_with_children,top_1_percent,1995,444100.0,327800.0,32700.0,79900.0,3700.0
hh_with_children,top_1_percent,1996,483600.0,364000.0,34500.0,81800.0,3300.0
hh_with_children,top_1_percent,1997,518500.0,390400.0,35800.0,88800.0,3600.0
hh_with_children,top_1_percent,1998,575000.0,441000.0,39600.0,91000.0,3500.0
hh_with_children,top_1_percent,1999,707500.0,552800.0,45000.0,105600.0,4200.0
hh_with_children,top_1_percent,2000,787800.0,622000.0,49100.0,112700.0,4000.0
hh_with_children,top_1_percent,2001,608400.0,480700.0,44900.0,78600.0,4100.0
hh_with_children,top_1_percent,2002,532500.0,420000.0,42600.0,66600.0,3300.0
hh_with_children,top_1_percent,2003,535400.0,389100.0,42100.0,100900.0,3300.0
hh_with_children,top_1_percent,2004,614500.0,436600.0,43100.0,131100.0,3700.0
hh_with_children,top_1_percent,2005,724600.0,499100.0,44200.0,177100.0,4100.0
hh_with_children,top_1_percent,2006,819200.0,559000.0,47000.0,209400.0,3800.0
hh_with_children,top_1_percent,2007,847500.0,609200.0,49500.0,185800.0,3000.0
hh_with_children,top_1_percent,2008,664900.0,498700.0,48100.0,114600.0,3600.0
hh_with_children,top_1_percent,2009,493600.0,373500.0,44600.0,73100.0,2500.0
hh_with_children,top_1_percent,2010,640800.0,452900.0,46200.0,138100.0,3600.0
hh_with_children,top_1_percent,2011,595600.0,428800.0,43400.0,120300.0,3000.0
hh_with_children,top_1_percent,2012,709000.0,513800.0,45300.0,146300.0,3600.0
hh_with_children,top_1_percent,2013,728100.0,530700.0,53900.0,140200.0,3200.0
hh_with_children,top_1_percent,2014,827700.0,606400.0,54100.0,163500.0,3700.0
hh_with_children,top_1_percent,2015,875200.0,648000.0,60100.0,164000.0,3200.0
hh_with_children,top_1_percent,2016,804100.0,594300.0,58500.0,147800.0,3400.0
hh_with_children,top_1_percent,2017,816600.0,644000.0,60300.0,109300.0,3100.0
elderly_headed_hh,all_quintiles,1979,8900.0,4000.0,900.0,3500.0,500.0
elderly_headed_hh,all_quintiles,1980,8400.0,4300.0,900.0,2800.0,400.0
elderly_headed_hh,all_quintiles,1981,8300.0,4700.0,1000.0,2200.0,400.0
elderly_headed_hh,all_quintiles,1982,7500.0,4700.0,1000.0,1400.0,400.0
elderly_headed_hh,all_quintiles,1983,7700.0,4400.0,1000.0,1800.0,500.0
elderly_headed_hh,all_quintiles,1984,8800.0,4900.0,1100.0,2200.0,500.0
elderly_headed_hh,all_quintiles,1985,8900.0,5100.0,1200.0,2100.0,500.0
elderly_headed_hh,all_quintiles,1986,9400.0,5400.0,1200.0,2200.0,600.0
elderly_headed_hh,all_quintiles,1987,9000.0,4600.0,1200.0,2700.0,600.0
elderly_headed_hh,all_quintiles,1988,9600.0,5100.0,1200.0,2800.0,600.0
elderly_headed_hh,all_quintiles,1989,9400.0,5000.0,1200.0,2700.0,500.0
elderly_headed_hh,all_quintiles,1990,9100.0,4800.0,1200.0,2500.0,500.0
elderly_headed_hh,all_quintiles,1991,8200.0,4200.0,1200.0,2200.0,600.0
elderly_headed_hh,all_quintiles,1992,8900.0,4400.0,1300.0,2600.0,600.0
elderly_headed_hh,all_quintiles,1993,9200.0,4400.0,1200.0,2900.0,600.0
elderly_headed_hh,all_quintiles,1994,9600.0,4600.0,1200.0,3100.0,700.0
elderly_headed_hh,all_quintiles,1995,10600.0,5200.0,1300.0,3400.0,700.0
elderly_headed_hh,all_quintiles,1996,12300.0,6400.0,1400.0,3900.0,700.0
elderly_headed_hh,all_quintiles,1997,13000.0,6900.0,1500.0,3900.0,700.0
elderly_headed_hh,all_quintiles,1998,13500.0,7500.0,1600.0,3700.0,700.0
elderly_headed_hh,all_quintiles,1999,14300.0,8100.0,1700.0,3700.0,900.0
elderly_headed_hh,all_quintiles,2000,14000.0,8200.0,1700.0,3400.0,800.0
elderly_headed_hh,all_quintiles,2001,11600.0,6800.0,1700.0,2400.0,700.0
elderly_headed_hh,all_quintiles,2002,10600.0,6100.0,1600.0,2200.0,700.0
elderly_headed_hh,all_quintiles,2003,10600.0,5400.0,1700.0,2900.0,700.0
elderly_headed_hh,all_quintiles,2004,12400.0,6200.0,1700.0,3700.0,700.0
elderly_headed_hh,all_quintiles,2005,14300.0,7000.0,1900.0,4700.0,700.0
elderly_headed_hh,all_quintiles,2006,15200.0,7500.0,1900.0,5100.0,700.0
elderly_headed_hh,all_quintiles,2007,16200.0,8800.0,2100.0,4700.0,600.0
elderly_headed_hh,all_quintiles,2008,11700.0,6500.0,2100.0,2600.0,600.0
elderly_headed_hh,all_quintiles,2009,10500.0,5900.0,2100.0,2100.0,500.0
elderly_headed_hh,all_quintiles,2010,11700.0,6500.0,2100.0,2600.0,500.0
elderly_headed_hh,all_quintiles,2011,12200.0,7100.0,1900.0,2700.0,600.0
elderly_headed_hh,all_quintiles,2012,14000.0,8100.0,2000.0,3200.0,600.0
elderly_headed_hh,all_quintiles,2013,14600.0,8100.0,2400.0,3400.0,600.0
elderly_headed_hh,all_quintiles,2014,15900.0,9000.0,2400.0,3800.0,700.0
elderly_headed_hh,all_quintiles,2015,16200.0,9400.0,2600.0,3600.0,700.0
elderly_headed_hh,all_quintiles,2016,15500.0,9000.0,2600.0,3300.0,600.0
elderly_headed_hh,all_quintiles,2017,15700.0,9700.0,2700.0,2600.0,600.0
elderly_headed_hh,lowest_quintile,1979,400.0,0.0,100.0,200.0,200.0
elderly_headed_hh,lowest_quintile,1980,300.0,0.0,100.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1981,200.0,0.0,0.0,100.0,100.0
elderly_headed_hh,lowest_quintile,1982,200.0,0.0,0.0,0.0,100.0
elderly_headed_hh,lowest_quintile,1983,300.0,0.0,0.0,0.0,200.0
elderly_headed_hh,lowest_quintile,1984,300.0,0.0,0.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1985,300.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1986,300.0,0.0,100.0,0.0,200.0
elderly_headed_hh,lowest_quintile,1987,300.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1988,300.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1989,300.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1990,300.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1991,300.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1992,300.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1993,400.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1994,400.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1995,400.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1996,400.0,-0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1997,400.0,-0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,1998,400.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,1999,500.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2000,500.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2001,400.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2002,500.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2003,400.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2004,400.0,-0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,2005,400.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2006,400.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,2007,400.0,-0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,2008,100.0,-400.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,2009,400.0,-0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,2010,400.0,-100.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2011,400.0,0.0,100.0,100.0,200.0
elderly_headed_hh,lowest_quintile,2012,500.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2013,500.0,-0.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2014,500.0,-100.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2015,400.0,-100.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2016,400.0,-100.0,100.0,100.0,300.0
elderly_headed_hh,lowest_quintile,2017,300.0,-100.0,100.0,100.0,300.0
elderly_headed_hh,second_quintile,1979,1700.0,100.0,400.0,800.0,300.0
elderly_headed_hh,second_quintile,1980,1300.0,100.0,300.0,500.0,300.0
elderly_headed_hh,second_quintile,1981,1100.0,200.0,300.0,400.0,200.0
elderly_headed_hh,second_quintile,1982,900.0,100.0,300.0,200.0,200.0
elderly_headed_hh,second_quintile,1983,900.0,100.0,300.0,200.0,300.0
elderly_headed_hh,second_quintile,1984,1100.0,100.0,300.0,300.0,300.0
elderly_headed_hh,second_quintile,1985,1000.0,100.0,300.0,300.0,300.0
elderly_headed_hh,second_quintile,1986,1100.0,100.0,300.0,300.0,300.0
elderly_headed_hh,second_quintile,1987,1100.0,100.0,300.0,400.0,400.0
elderly_headed_hh,second_quintile,1988,1200.0,200.0,300.0,400.0,300.0
elderly_headed_hh,second_quintile,1989,1200.0,200.0,300.0,400.0,300.0
elderly_headed_hh,second_quintile,1990,1200.0,200.0,300.0,400.0,300.0
elderly_headed_hh,second_quintile,1991,1100.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,1992,1100.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,1993,1000.0,100.0,200.0,300.0,400.0
elderly_headed_hh,second_quintile,1994,1000.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,1995,1100.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,1996,1100.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,1997,1100.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,1998,1300.0,200.0,400.0,300.0,400.0
elderly_headed_hh,second_quintile,1999,1500.0,200.0,500.0,400.0,500.0
elderly_headed_hh,second_quintile,2000,1600.0,200.0,500.0,400.0,500.0
elderly_headed_hh,second_quintile,2001,1200.0,100.0,400.0,200.0,400.0
elderly_headed_hh,second_quintile,2002,1100.0,100.0,300.0,200.0,500.0
elderly_headed_hh,second_quintile,2003,1000.0,0.0,300.0,200.0,400.0
elderly_headed_hh,second_quintile,2004,1000.0,100.0,300.0,200.0,400.0
elderly_headed_hh,second_quintile,2005,1100.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,2006,1000.0,100.0,300.0,300.0,400.0
elderly_headed_hh,second_quintile,2007,1200.0,100.0,400.0,300.0,300.0
elderly_headed_hh,second_quintile,2008,400.0,-400.0,400.0,200.0,300.0
elderly_headed_hh,second_quintile,2009,700.0,-0.0,300.0,100.0,300.0
elderly_headed_hh,second_quintile,2010,700.0,-0.0,300.0,200.0,300.0
elderly_headed_hh,second_quintile,2011,800.0,0.0,300.0,100.0,300.0
elderly_headed_hh,second_quintile,2012,800.0,100.0,300.0,100.0,300.0
elderly_headed_hh,second_quintile,2013,900.0,0.0,300.0,200.0,400.0
elderly_headed_hh,second_quintile,2014,900.0,0.0,400.0,200.0,400.0
elderly_headed_hh,second_quintile,2015,900.0,0.0,400.0,200.0,400.0
elderly_headed_hh,second_quintile,2016,900.0,-0.0,400.0,200.0,400.0
elderly_headed_hh,second_quintile,2017,900.0,-0.0,400.0,100.0,400.0
elderly_headed_hh,middle_quintile,1979,4900.0,1100.0,1100.0,2100.0,500.0
elderly_headed_hh,middle_quintile,1980,4100.0,1100.0,1000.0,1600.0,400.0
elderly_headed_hh,middle_quintile,1981,3700.0,1200.0,1000.0,1200.0,400.0
elderly_headed_hh,middle_quintile,1982,3000.0,1100.0,900.0,700.0,400.0
elderly_headed_hh,middle_quintile,1983,3000.0,900.0,800.0,900.0,500.0
elderly_headed_hh,middle_quintile,1984,3400.0,900.0,900.0,1100.0,500.0
elderly_headed_hh,middle_quintile,1985,3300.0,1000.0,900.0,1000.0,500.0
elderly_headed_hh,middle_quintile,1986,3600.0,1000.0,1000.0,1100.0,600.0
elderly_headed_hh,middle_quintile,1987,3700.0,900.0,900.0,1300.0,600.0
elderly_headed_hh,middle_quintile,1988,4000.0,1100.0,1000.0,1300.0,500.0
elderly_headed_hh,middle_quintile,1989,3900.0,1100.0,900.0,1300.0,500.0
elderly_headed_hh,middle_quintile,1990,3900.0,1200.0,1000.0,1200.0,500.0
elderly_headed_hh,middle_quintile,1991,3600.0,1000.0,900.0,1100.0,600.0
elderly_headed_hh,middle_quintile,1992,3400.0,900.0,800.0,1100.0,600.0
elderly_headed_hh,middle_quintile,1993,3500.0,800.0,900.0,1200.0,600.0
elderly_headed_hh,middle_quintile,1994,3700.0,900.0,800.0,1300.0,700.0
elderly_headed_hh,middle_quintile,1995,3900.0,1000.0,900.0,1400.0,600.0
elderly_headed_hh,middle_quintile,1996,3700.0,900.0,900.0,1300.0,600.0
elderly_headed_hh,middle_quintile,1997,3900.0,1000.0,1000.0,1300.0,600.0
elderly_headed_hh,middle_quintile,1998,4100.0,1200.0,1000.0,1200.0,700.0
elderly_headed_hh,middle_quintile,1999,4500.0,1400.0,1100.0,1300.0,800.0
elderly_headed_hh,middle_quintile,2000,4400.0,1400.0,1100.0,1100.0,700.0
elderly_headed_hh,middle_quintile,2001,3800.0,1100.0,1100.0,900.0,700.0
elderly_headed_hh,middle_quintile,2002,3200.0,800.0,1000.0,700.0,600.0
elderly_headed_hh,middle_quintile,2003,3200.0,800.0,1000.0,800.0,700.0
elderly_headed_hh,middle_quintile,2004,3400.0,800.0,1000.0,900.0,600.0
elderly_headed_hh,middle_quintile,2005,3800.0,900.0,1200.0,1100.0,700.0
elderly_headed_hh,middle_quintile,2006,3800.0,900.0,1100.0,1200.0,600.0
elderly_headed_hh,middle_quintile,2007,3900.0,1100.0,1200.0,1000.0,600.0
elderly_headed_hh,middle_quintile,2008,2500.0,200.0,1100.0,600.0,500.0
elderly_headed_hh,middle_quintile,2009,2500.0,500.0,1100.0,400.0,500.0
elderly_headed_hh,middle_quintile,2010,2600.0,500.0,1000.0,500.0,500.0
elderly_headed_hh,middle_quintile,2011,2700.0,800.0,900.0,500.0,500.0
elderly_headed_hh,middle_quintile,2012,2800.0,800.0,900.0,500.0,600.0
elderly_headed_hh,middle_quintile,2013,3200.0,900.0,1100.0,600.0,600.0
elderly_headed_hh,middle_quintile,2014,3400.0,900.0,1200.0,600.0,600.0
elderly_headed_hh,middle_quintile,2015,3600.0,1100.0,1300.0,600.0,600.0
elderly_headed_hh,middle_quintile,2016,3400.0,1100.0,1200.0,600.0,600.0
elderly_headed_hh,middle_quintile,2017,3700.0,1300.0,1400.0,500.0,600.0
elderly_headed_hh,fourth_quintile,1979,9500.0,3300.0,1800.0,3700.0,700.0
elderly_headed_hh,fourth_quintile,1980,8500.0,3400.0,1700.0,2900.0,500.0
elderly_headed_hh,fourth_quintile,1981,7900.0,3500.0,1600.0,2300.0,500.0
elderly_headed_hh,fourth_quintile,1982,6500.0,3200.0,1500.0,1300.0,500.0
elderly_headed_hh,fourth_quintile,1983,6700.0,2900.0,1500.0,1700.0,600.0
elderly_headed_hh,fourth_quintile,1984,7500.0,3200.0,1600.0,2100.0,700.0
elderly_headed_hh,fourth_quintile,1985,7300.0,3100.0,1600.0,1900.0,700.0
elderly_headed_hh,fourth_quintile,1986,7600.0,3200.0,1700.0,1900.0,700.0
elderly_headed_hh,fourth_quintile,1987,8500.0,3300.0,1900.0,2700.0,700.0
elderly_headed_hh,fourth_quintile,1988,8600.0,3600.0,1900.0,2500.0,700.0
elderly_headed_hh,fourth_quintile,1989,8800.0,3800.0,1800.0,2500.0,700.0
elderly_headed_hh,fourth_quintile,1990,8500.0,3700.0,1800.0,2300.0,700.0
elderly_headed_hh,fourth_quintile,1991,7800.0,3400.0,1600.0,2000.0,700.0
elderly_headed_hh,fourth_quintile,1992,7900.0,3300.0,1700.0,2200.0,800.0
elderly_headed_hh,fourth_quintile,1993,7800.0,3100.0,1600.0,2300.0,800.0
elderly_headed_hh,fourth_quintile,1994,8400.0,3300.0,1800.0,2500.0,800.0
elderly_headed_hh,fourth_quintile,1995,8800.0,3500.0,1900.0,2600.0,800.0
elderly_headed_hh,fourth_quintile,1996,8900.0,3600.0,1800.0,2700.0,800.0
elderly_headed_hh,fourth_quintile,1997,9100.0,4000.0,1800.0,2600.0,800.0
elderly_headed_hh,fourth_quintile,1998,9700.0,4400.0,1900.0,2500.0,800.0
elderly_headed_hh,fourth_quintile,1999,10600.0,5000.0,2100.0,2500.0,1000.0
elderly_headed_hh,fourth_quintile,2000,10800.0,5400.0,2200.0,2300.0,900.0
elderly_headed_hh,fourth_quintile,2001,9400.0,4700.0,2200.0,1700.0,900.0
elderly_headed_hh,fourth_quintile,2002,8100.0,4000.0,1900.0,1400.0,800.0
elderly_headed_hh,fourth_quintile,2003,8300.0,3800.0,2200.0,1600.0,800.0
elderly_headed_hh,fourth_quintile,2004,8900.0,4000.0,2200.0,1900.0,800.0
elderly_headed_hh,fourth_quintile,2005,9700.0,4200.0,2300.0,2400.0,800.0
elderly_headed_hh,fourth_quintile,2006,9900.0,4300.0,2300.0,2600.0,800.0
elderly_headed_hh,fourth_quintile,2007,9900.0,4600.0,2400.0,2100.0,700.0
elderly_headed_hh,fourth_quintile,2008,7800.0,3400.0,2500.0,1300.0,600.0
elderly_headed_hh,fourth_quintile,2009,7000.0,3400.0,2100.0,900.0,600.0
elderly_headed_hh,fourth_quintile,2010,7500.0,3600.0,2200.0,1100.0,600.0
elderly_headed_hh,fourth_quintile,2011,8000.0,4200.0,2000.0,1200.0,600.0
elderly_headed_hh,fourth_quintile,2012,8100.0,4300.0,2000.0,1100.0,700.0
elderly_headed_hh,fourth_quintile,2013,9000.0,4400.0,2400.0,1400.0,700.0
elderly_headed_hh,fourth_quintile,2014,9500.0,4800.0,2500.0,1500.0,700.0
elderly_headed_hh,fourth_quintile,2015,9900.0,5100.0,2600.0,1500.0,700.0
elderly_headed_hh,fourth_quintile,2016,9800.0,5100.0,2700.0,1300.0,700.0
elderly_headed_hh,fourth_quintile,2017,10400.0,5700.0,2900.0,1100.0,700.0
elderly_headed_hh,highest_quintile,1979,46100.0,24200.0,3200.0,17400.0,1300.0
elderly_headed_hh,highest_quintile,1980,40900.0,23900.0,2900.0,13100.0,1000.0
elderly_headed_hh,highest_quintile,1981,37300.0,23700.0,3100.0,9600.0,900.0
elderly_headed_hh,highest_quintile,1982,32200.0,22400.0,3200.0,5600.0,900.0
elderly_headed_hh,highest_quintile,1983,31400.0,20100.0,3100.0,7200.0,1000.0
elderly_headed_hh,highest_quintile,1984,36600.0,23400.0,3400.0,8800.0,1000.0
elderly_headed_hh,highest_quintile,1985,37600.0,24700.0,3600.0,8300.0,1100.0
elderly_headed_hh,highest_quintile,1986,41800.0,27500.0,3700.0,9300.0,1300.0
elderly_headed_hh,highest_quintile,1987,42700.0,25100.0,3800.0,12500.0,1300.0
elderly_headed_hh,highest_quintile,1988,45700.0,27400.0,3900.0,13100.0,1300.0
elderly_headed_hh,highest_quintile,1989,42900.0,25900.0,3700.0,12200.0,1100.0
elderly_headed_hh,highest_quintile,1990,40200.0,24200.0,3900.0,10900.0,1100.0
elderly_headed_hh,highest_quintile,1991,36000.0,21400.0,3800.0,9600.0,1200.0
elderly_headed_hh,highest_quintile,1992,39100.0,22400.0,4200.0,11300.0,1300.0
elderly_headed_hh,highest_quintile,1993,40600.0,22200.0,4000.0,13000.0,1300.0
elderly_headed_hh,highest_quintile,1994,44600.0,24500.0,4300.0,14500.0,1300.0
elderly_headed_hh,highest_quintile,1995,46100.0,25500.0,4300.0,15000.0,1300.0
elderly_headed_hh,highest_quintile,1996,51800.0,29900.0,4500.0,16100.0,1300.0
elderly_headed_hh,highest_quintile,1997,53500.0,31700.0,4400.0,16100.0,1300.0
elderly_headed_hh,highest_quintile,1998,55400.0,33900.0,4800.0,15300.0,1500.0
elderly_headed_hh,highest_quintile,1999,61100.0,38400.0,5000.0,15900.0,1700.0
elderly_headed_hh,highest_quintile,2000,60000.0,39000.0,5000.0,14600.0,1500.0
elderly_headed_hh,highest_quintile,2001,52300.0,34400.0,5500.0,11100.0,1300.0
elderly_headed_hh,highest_quintile,2002,49900.0,32300.0,5300.0,11000.0,1300.0
elderly_headed_hh,highest_quintile,2003,50800.0,28800.0,6000.0,14700.0,1300.0
elderly_headed_hh,highest_quintile,2004,58800.0,32400.0,6000.0,18800.0,1600.0
elderly_headed_hh,highest_quintile,2005,63300.0,34000.0,6000.0,21900.0,1500.0
elderly_headed_hh,highest_quintile,2006,64200.0,34500.0,5900.0,22500.0,1400.0
elderly_headed_hh,highest_quintile,2007,64900.0,38000.0,5900.0,19700.0,1200.0
elderly_headed_hh,highest_quintile,2008,52100.0,32600.0,6600.0,11800.0,1100.0
elderly_headed_hh,highest_quintile,2009,43900.0,27200.0,6800.0,9000.0,900.0
elderly_headed_hh,highest_quintile,2010,47600.0,28800.0,6600.0,11300.0,1000.0
elderly_headed_hh,highest_quintile,2011,51000.0,31900.0,6100.0,11900.0,1000.0
elderly_headed_hh,highest_quintile,2012,57200.0,35500.0,6400.0,14100.0,1200.0
elderly_headed_hh,highest_quintile,2013,57400.0,34500.0,7400.0,14300.0,1200.0
elderly_headed_hh,highest_quintile,2014,63100.0,38500.0,7500.0,15800.0,1200.0
elderly_headed_hh,highest_quintile,2015,65600.0,40900.0,8200.0,15200.0,1300.0
elderly_headed_hh,highest_quintile,2016,63900.0,39800.0,8400.0,14400.0,1200.0
